Game_ID,Event_Index,Game_Date,Game_Code,Period,Home_Team,Visitor_Team,Description,Home_Points_Before,Home_Points_After,Visitor_Points_Before,Visitor_Points_After,Point_Change,Score_Diff,Score_Diff_After,Video_Link,Thumbnail_Link,Event_Link
0022500121,513,2025-10-27,2025-10-27/MEMGSW,3,GSW,MEM,Curry 26' 3PT Step Back Jump Shot (16 PTS),88,91,78,78,3,10,13,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/513/3d6d3a2c-05c4-7cd9-192d-9efba9fd5c39_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/513/3d6d3a2c-05c4-7cd9-192d-9efba9fd5c39_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=513&GameID=0022500121&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%2816+PTS%29
0022500121,276,2025-10-27,2025-10-27/MEMGSW,2,GSW,MEM,Curry 26' 3PT Jump Shot (11 PTS) (Kuminga 2 AST),45,48,49,49,3,4,1,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/276/36ed5d8b-233d-d13e-55b9-b5da005f7833_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/27/0022500121/276/36ed5d8b-233d-d13e-55b9-b5da005f7833_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=276&GameID=0022500121&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2811+PTS%29+%28Kuminga+2+AST%29
0022500097,314,2025-10-24,2025-10-24/GSWPOR,2,POR,GSW,Curry 26' 3PT Jump Shot (22 PTS) (Butler III 1 AST),51,51,48,51,3,3,0,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/314/84f0ba70-a34c-1b47-4493-96ba5223bdd7_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/314/84f0ba70-a34c-1b47-4493-96ba5223bdd7_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=314&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2822+PTS%29+%28Butler+III+1+AST%29
0022500097,27,2025-10-24,2025-10-24/GSWPOR,1,POR,GSW,Curry 26' 3PT Pullup Jump Shot (5 PTS) (Green 2 AST),4,4,5,8,3,1,4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/27/5c3acf55-7671-8075-d4f3-b4823acf60df_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/27/5c3acf55-7671-8075-d4f3-b4823acf60df_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=27&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Pullup+Jump+Shot+%285+PTS%29+%28Green+2+AST%29
0022500097,447,2025-10-24,2025-10-24/GSWPOR,3,POR,GSW,Curry 25' 3PT Jump Shot (30 PTS) (Kuminga 3 AST),81,81,68,71,3,13,10,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/447/d70b28d3-8b9f-90e4-5278-cb9d2bb54460_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/447/d70b28d3-8b9f-90e4-5278-cb9d2bb54460_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=447&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%2830+PTS%29+%28Kuminga+3+AST%29
0022500097,391,2025-10-24,2025-10-24/GSWPOR,3,POR,GSW,Curry 26' 3PT Running Jump Shot (27 PTS) (Butler III 2 AST),69,69,58,61,3,11,8,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/391/e103da76-d3a8-a443-0649-042c9be6b455_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/391/e103da76-d3a8-a443-0649-042c9be6b455_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=391&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Running+Jump+Shot+%2827+PTS%29+%28Butler+III+2+AST%29
0022500097,112,2025-10-24,2025-10-24/GSWPOR,1,POR,GSW,Curry 24' 3PT Running Jump Shot (14 PTS) (Hield 1 AST),17,17,20,23,3,3,6,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/112/d076f9c2-8600-af01-db19-5fa0cf254633_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/112/d076f9c2-8600-af01-db19-5fa0cf254633_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=112&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+24%27+3PT+Running+Jump+Shot+%2814+PTS%29+%28Hield+1+AST%29
0022500097,109,2025-10-24,2025-10-24/GSWPOR,1,POR,GSW,Curry 29' 3PT Pullup Jump Shot (11 PTS),17,17,17,20,3,0,3,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/109/d4231b0d-bb46-299b-0a29-b68438b21ed8_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/109/d4231b0d-bb46-299b-0a29-b68438b21ed8_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=109&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Pullup+Jump+Shot+%2811+PTS%29
0022500097,98,2025-10-24,2025-10-24/GSWPOR,1,POR,GSW,Curry 26' 3PT Jump Shot (8 PTS) (Jackson-Davis 1 AST),13,13,14,17,3,1,4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/98/c583727f-c36a-fc64-31e9-dcf83474c342_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/24/0022500097/98/c583727f-c36a-fc64-31e9-dcf83474c342_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=98&GameID=0022500097&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%288+PTS%29+%28Jackson-Davis+1+AST%29
0022500006,7,2025-10-23,2025-10-23/DENGSW,1,GSW,DEN,Curry 26' 3PT Jump Shot (3 PTS) (Green 1 AST),0,3,0,0,3,0,3,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/7/03376678-c503-6806-ad8a-1869ce3fb44d_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/7/03376678-c503-6806-ad8a-1869ce3fb44d_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=7&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%283+PTS%29+%28Green+1+AST%29
0022500006,351,2025-10-23,2025-10-23/DENGSW,3,GSW,DEN,Curry 29' 3PT Jump Shot (10 PTS) (Kuminga 2 AST),62,65,72,72,3,10,7,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/351/6f8ab4b6-0c6f-5ab7-ed3f-2ba78e211ca9_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/351/6f8ab4b6-0c6f-5ab7-ed3f-2ba78e211ca9_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=351&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Jump+Shot+%2810+PTS%29+%28Kuminga+2+AST%29
0022500006,361,2025-10-23,2025-10-23/DENGSW,3,GSW,DEN,Curry 26' 3PT Jump Shot (13 PTS) (Green 3 AST),65,68,74,74,3,9,6,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/361/912d4893-b000-acf5-c108-79ec9b305771_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/361/912d4893-b000-acf5-c108-79ec9b305771_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=361&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Jump+Shot+%2813+PTS%29+%28Green+3+AST%29
0022500006,642,2025-10-23,2025-10-23/DENGSW,4,GSW,DEN,Curry 26' 3PT Pullup Jump Shot (32 PTS),114,117,117,117,3,3,0,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/642/74e09666-1e11-639b-d0f5-deec4a7718a6_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/642/74e09666-1e11-639b-d0f5-deec4a7718a6_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=642&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Pullup+Jump+Shot+%2832+PTS%29
0022500006,681,2025-10-23,2025-10-23/DENGSW,5,GSW,DEN,Curry 28' 3PT Jump Shot (38 PTS) (Butler III 4 AST),120,123,120,120,3,0,3,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/681/d3901ebd-280c-6875-0bb4-21be96cd329f_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/681/d3901ebd-280c-6875-0bb4-21be96cd329f_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=681&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Jump+Shot+%2838+PTS%29+%28Butler+III+4+AST%29
0022500006,654,2025-10-23,2025-10-23/DENGSW,4,GSW,DEN,Curry 34' 3PT Pullup Jump Shot (35 PTS) (Green 8 AST),117,120,120,120,3,3,0,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/654/c856531e-31cb-fa91-2a8a-a73c49ae4d3c_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/23/0022500006/654/c856531e-31cb-fa91-2a8a-a73c49ae4d3c_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=654&GameID=0022500006&Season=2025-2026&flag=1&title=Curry+34%27+3PT+Pullup+Jump+Shot+%2835+PTS%29+%28Green+8+AST%29
0022500002,301,2025-10-21,2025-10-21/GSWLAL,2,LAL,GSW,Curry 28' 3PT Running Jump Shot (10 PTS) (Kuminga 3 AST),35,35,42,45,3,7,10,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/301/533bc88d-07fa-bd4d-e85d-44bda5bf4808_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/301/533bc88d-07fa-bd4d-e85d-44bda5bf4808_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=301&GameID=0022500002&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Running+Jump+Shot+%2810+PTS%29+%28Kuminga+3+AST%29
0022500002,675,2025-10-21,2025-10-21/GSWLAL,4,LAL,GSW,Curry 36' 3PT Jump Shot (21 PTS) (Payton II 1 AST),107,107,114,117,3,7,10,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/675/420ebe88-df0b-070a-3689-de72fc77571d_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/675/420ebe88-df0b-070a-3689-de72fc77571d_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=675&GameID=0022500002&Season=2025-2026&flag=1&title=Curry+36%27+3PT+Jump+Shot+%2821+PTS%29+%28Payton+II+1+AST%29
0022500002,44,2025-10-21,2025-10-21/GSWLAL,1,LAL,GSW,Curry 27' 3PT Jump Shot (3 PTS) (Green 1 AST),9,9,9,12,3,0,3,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/44/92b9711c-3782-0f89-0c95-481e831bf418_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/10/21/0022500002/44/92b9711c-3782-0f89-0c95-481e831bf418_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=44&GameID=0022500002&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%283+PTS%29+%28Green+1+AST%29
